session_id,surface_type,t,ax_g,ay_g,az_g,vert_accel_ms2,delta_ms2,pothole_label,event_type
highway,smooth_asphalt,1750000158250,-0.00942,0.01324,-0.96444,-0.7247,-1.04,0,normal
highway,smooth_asphalt,1750000158300,-0.01936,0.02859,-0.96761,-0.553,0.1717,0,normal
highway,smooth_asphalt,1750000158350,-0.00768,-0.01832,-1.02674,0.0202,0.5732,0,normal
highway,smooth_asphalt,1750000158400,-0.02082,0.02773,-1.12442,0.7849,0.7646,0,normal
highway,smooth_asphalt,1750000158450,0.03575,0.03644,-1.02617,-0.1421,-0.927,0,normal
highway,smooth_asphalt,1750000158500,-0.00837,0.02132,-1.03935,-0.0114,0.1308,0,normal
highway,smooth_asphalt,1750000158550,-0.00821,0.04482,-0.99059,-0.3877,-0.3763,0,normal
highway,smooth_asphalt,1750000158600,-0.05715,-0.05156,-1.04289,0.0989,0.4866,0,normal
highway,smooth_asphalt,1750000158650,0.00466,0.01834,-1.11574,0.6481,0.5493,0,normal
highway,smooth_asphalt,1750000158700,0.02589,-0.00831,-1.01808,-0.2488,-0.897,0,normal
highway,smooth_asphalt,1750000158750,0.01582,0.0113,-0.98395,-0.4653,-0.2165,0,normal
highway,smooth_asphalt,1750000158800,0.00892,-0.01966,-0.93906,-0.725,-0.2597,0,normal
highway,smooth_asphalt,1750000158850,0.08374,0.02294,-0.89391,-0.9211,-0.1961,0,normal
highway,smooth_asphalt,1750000158900,0.0144,0.0627,-0.98324,-0.0393,0.8818,0,normal
highway,smooth_asphalt,1750000158950,-0.0333,0.01866,-0.88202,-0.8342,-0.7949,0,normal
highway,smooth_asphalt,1750000159000,0.01824,0.03938,-1.14581,1.4092,2.2434,0,normal
highway,smooth_asphalt,1750000159050,0.01811,0.00153,-1.07797,0.5895,-0.8197,0,normal
highway,smooth_asphalt,1750000159100,-0.00499,-0.0184,-0.90245,-0.9081,-1.4976,0,normal
highway,smooth_asphalt,1750000159150,0.05976,0.05575,-0.94273,-0.3924,0.5157,0,normal
highway,smooth_asphalt,1750000159200,-0.00796,0.00157,-0.8857,-0.7783,-0.3859,0,normal
highway,smooth_asphalt,1750000159250,0.03196,0.01314,-0.93475,-0.2314,0.5469,0,normal
highway,smooth_asphalt,1750000159300,0.0054,0.05416,-0.93677,-0.1651,0.0663,0,normal
highway,smooth_asphalt,1750000159350,-0.00539,0.0077,-1.06204,0.8418,1.0069,0,normal
highway,smooth_asphalt,1750000159400,-0.00142,-0.0542,-1.01562,0.3088,-0.533,0,normal
highway,smooth_asphalt,1750000159450,0.0108,0.04389,-1.00541,0.1742,-0.1346,0,normal
highway,smooth_asphalt,1750000159500,-0.0196,0.02718,-1.14789,1.2551,1.0809,0,normal
highway,smooth_asphalt,1750000159550,-0.0192,0.00188,-0.9151,-0.8247,-2.0797,0,normal
highway,smooth_asphalt,1750000159600,-0.0361,0.0265,-1.02075,0.1742,0.9988,0,normal
highway,smooth_asphalt,1750000159650,-0.04334,-0.03293,-1.00509,0.0152,-0.1589,0,normal
highway,smooth_asphalt,1750000159700,0.02239,-0.04347,-1.03781,0.2666,0.2514,0,normal
highway,smooth_asphalt,1750000159750,0.00179,-0.0313,-0.99488,-0.1214,-0.388,0,normal
highway,smooth_asphalt,1750000159800,-0.02993,-0.00474,-1.10476,0.7656,0.887,0,normal
highway,smooth_asphalt,1750000159850,0.00403,-0.01161,-1.0831,0.4405,-0.3251,0,normal
highway,smooth_asphalt,1750000159900,0.02003,0.03993,-1.10016,0.4866,0.0461,0,normal
highway,smooth_asphalt,1750000159950,0.0123,0.04494,-1.18475,1.0564,0.5698,0,normal
highway,smooth_asphalt,1750000160000,0.03021,0.00458,-1.13245,0.4333,-0.6232,0,normal
highway,smooth_asphalt,1750000160050,0.10088,0.02409,-1.08731,0.0101,-0.4231,0,normal
highway,smooth_asphalt,1750000160100,-0.02386,-0.00946,-1.098,0.0704,0.0603,0,normal
highway,smooth_asphalt,1750000160150,-0.01329,0.01679,-0.98572,-0.8209,-0.8913,0,normal
highway,smooth_asphalt,1750000160200,0.04972,0.03824,-1.1646,0.7563,1.5772,0,normal
highway,smooth_asphalt,1750000160250,-0.00564,0.01853,-1.08828,-0.0022,-0.7585,0,normal
highway,smooth_asphalt,1750000160300,-0.05265,0.02041,-0.9988,-0.7019,-0.6997,0,normal
highway,smooth_asphalt,1750000160350,-0.0048,-0.06304,-0.88999,-1.4164,-0.7145,0,normal
highway,smooth_asphalt,1750000160400,0.00264,0.00017,-1.01014,-0.1899,1.2265,0,normal
highway,smooth_asphalt,1750000160450,-0.06438,-0.0078,-0.96138,-0.528,-0.3381,0,normal
highway,smooth_asphalt,1750000160500,0.04611,0.03048,-1.03607,0.1592,0.6872,0,normal
highway,smooth_asphalt,1750000160550,-0.00287,-0.03471,-0.8854,-1.0547,-1.2139,0,normal
highway,smooth_asphalt,1750000160600,0.01918,0.01383,-0.9822,-0.0843,0.9703,0,normal
highway,smooth_asphalt,1750000160650,0.02042,-0.01032,-0.83631,-1.2117,-1.1274,0,normal
highway,smooth_asphalt,1750000160700,-0.0016,-0.01387,-0.97553,0.1225,1.3342,0,normal
highway,smooth_asphalt,1750000160750,-0.01385,-0.0043,-1.0673,0.818,0.6955,0,normal
highway,smooth_asphalt,1750000160800,-0.01307,-0.0232,-0.91117,-0.5693,-1.3873,0,normal
highway,smooth_asphalt,1750000160850,0.00715,-0.01345,-1.09241,0.9661,1.5354,0,normal
highway,smooth_asphalt,1750000160900,-0.01478,0.01622,-1.14713,1.2016,0.2355,0,normal
highway,smooth_asphalt,1750000160950,-0.04142,-0.0171,-0.97874,-0.3561,-1.5576,0,normal
highway,smooth_asphalt,1750000161000,-0.03649,-0.00078,-1.01868,0.0284,0.3845,0,normal
highway,smooth_asphalt,1750000161050,-0.04456,-0.01743,-1.08853,0.5739,0.5455,0,normal
highway,smooth_asphalt,1750000161100,-0.09051,0.03235,-0.98505,-0.3382,-0.9121,0,normal
highway,smooth_asphalt,1750000161150,-0.03549,0.01487,-0.91618,-0.8254,-0.4872,0,normal
highway,smooth_asphalt,1750000161200,0.00389,0.01226,-0.96953,-0.2504,0.575,0,normal
highway,smooth_asphalt,1750000161250,-0.01923,0.00514,-0.90116,-0.7319,-0.4815,0,normal
highway,smooth_asphalt,1750000161300,0.00875,0.00973,-1.08785,0.8757,1.6075,0,normal
highway,smooth_asphalt,1750000161350,-0.03436,0.03073,-0.97008,-0.2148,-1.0904,0,normal
highway,smooth_asphalt,1750000161400,0.00498,0.04681,-1.08063,0.6932,0.908,0,normal
highway,smooth_asphalt,1750000161450,0.02607,0.01289,-1.02744,0.1327,-0.5606,0,normal
highway,smooth_asphalt,1750000161500,0.00143,-0.00937,-1.00835,-0.0438,-0.1765,0,normal
highway,smooth_asphalt,1750000161550,0.00466,-0.03753,-0.91648,-0.7548,-0.711,0,normal
highway,smooth_asphalt,1750000161600,-0.02058,-0.01467,-1.04609,0.4153,1.17,0,normal
highway,smooth_asphalt,1750000161650,0.01498,-0.02421,-0.88384,-0.9414,-1.3567,0,normal
highway,smooth_asphalt,1750000161700,-0.01424,0.00741,-1.26872,2.267,3.2084,0,normal
highway,smooth_asphalt,1750000161750,0.0136,-0.0379,-0.94298,-0.7403,-3.0073,0,normal
highway,smooth_asphalt,1750000161800,-0.01296,0.04304,-1.00555,-0.1027,0.6376,0,normal
highway,smooth_asphalt,1750000161850,0.00115,0.02263,-0.92198,-0.7377,-0.635,0,normal
highway,smooth_asphalt,1750000161900,-0.0418,0.00611,-1.06017,0.497,1.2347,0,normal
highway,smooth_asphalt,1750000161950,0.06636,-0.00714,-1.11179,0.8027,0.3057,0,normal
highway,smooth_asphalt,1750000162000,0.00167,-0.03477,-1.01016,-0.1562,-0.9589,0,normal
highway,smooth_asphalt,1750000162050,-0.01002,-0.04925,-1.01656,-0.0712,0.085,0,normal
highway,smooth_asphalt,1750000162100,-0.0066,0.02113,-1.31192,2.2556,2.3268,0,normal
highway,smooth_asphalt,1750000162150,0.04293,-0.00129,-1.10685,0.1989,-2.0567,0,normal
highway,smooth_asphalt,1750000162200,0.00614,0.05637,-1.03674,-0.3901,-0.5889,0,normal
highway,smooth_asphalt,1750000162250,-0.02172,0.03378,-1.00188,-0.586,-0.1959,0,normal
highway,smooth_asphalt,1750000162300,0.02491,0.04379,-1.01661,-0.3492,0.2368,0,normal
highway,smooth_asphalt,1750000162350,-0.00864,-0.06878,-0.94663,-0.8341,-0.4849,0,normal
highway,smooth_asphalt,1750000162400,-0.0142,-0.0015,-0.96566,-0.5171,0.317,0,normal
highway,smooth_asphalt,1750000162450,0.00589,-0.02389,-0.84729,-1.3417,-0.8246,0,normal
highway,smooth_asphalt,1750000162500,-0.0532,-0.03746,-0.90282,-0.631,0.7107,0,normal
highway,smooth_asphalt,1750000162550,0.01687,0.01835,-0.9884,0.1588,0.7898,0,normal
highway,smooth_asphalt,1750000162600,-0.02848,0.01751,-0.94294,-0.2263,-0.3851,0,normal
highway,smooth_asphalt,1750000162650,-0.02866,0.01313,-1.09632,1.0235,1.2498,0,normal
highway,smooth_asphalt,1750000162700,0.0346,0.04703,-0.91351,-0.6149,-1.6384,0,normal
highway,smooth_asphalt,1750000162750,0.05617,0.02393,-0.9782,0.019,0.6339,0,normal
highway,smooth_asphalt,1750000162800,-0.02422,-0.02599,-0.91241,-0.5078,-0.5268,0,normal
highway,smooth_asphalt,1750000162850,0.00597,0.05858,-1.03373,0.5547,1.0624,0,normal
highway,smooth_asphalt,1750000162900,-0.01748,-0.00486,-0.94021,-0.2975,-0.8522,0,normal
highway,smooth_asphalt,1750000162950,0.01205,0.02448,-1.15809,1.4747,1.7723,0,normal
highway,smooth_asphalt,1750000163000,0.01065,0.00954,-0.93086,-0.6048,-2.0796,0,normal
highway,smooth_asphalt,1750000163050,-0.04404,-0.03084,-0.87864,-0.8928,-0.288,0,normal
highway,smooth_asphalt,1750000163100,0.0042,0.02318,-0.97883,0.0724,0.9652,0,normal
highway,smooth_asphalt,1750000163150,-0.0316,0.00531,-0.95494,-0.1284,-0.2007,0,normal
highway,smooth_asphalt,1750000163200,-0.01427,-0.04397,-0.99738,0.2303,0.3586,0,normal
highway,smooth_asphalt,1750000163250,-0.01121,0.00279,-0.94981,-0.1903,-0.4206,0,normal
highway,smooth_asphalt,1750000163300,-0.01119,-0.01209,-1.01132,0.3308,0.5211,0,normal
highway,smooth_asphalt,1750000163350,0.03159,0.02755,-0.96385,-0.1082,-0.439,0,normal
highway,smooth_asphalt,1750000163400,0.06354,-0.02572,-0.99484,0.1631,0.2714,0,normal
highway,smooth_asphalt,1750000163450,0.03868,-0.0483,-0.95155,-0.2062,-0.3693,0,normal
highway,smooth_asphalt,1750000163500,0.00042,-0.04551,-0.92902,-0.3448,-0.1386,0,normal
highway,smooth_asphalt,1750000163550,0.01753,0.00893,-1.00584,0.3216,0.6664,0,normal
highway,smooth_asphalt,1750000163600,0.0178,-0.08143,-1.01692,0.3613,0.0396,0,normal
highway,smooth_asphalt,1750000163650,-0.02491,-0.03468,-1.03389,0.4097,0.0484,0,normal
highway,smooth_asphalt,1750000163700,-0.01114,-0.01482,-0.93307,-0.4662,-0.8758,0,normal
highway,smooth_asphalt,1750000163750,-0.06855,-0.0074,-0.89618,-0.6566,-0.1904,0,normal
highway,smooth_asphalt,1750000163800,0.01629,-0.01242,-1.12295,1.2488,1.9053,0,normal
highway,smooth_asphalt,1750000163850,0.02026,-0.0248,-0.78543,-1.6464,-2.8951,0,normal
highway,smooth_asphalt,1750000163900,-0.02822,-0.00139,-0.91321,-0.3165,1.3299,0,normal
highway,smooth_asphalt,1750000163950,-0.00471,-0.01081,-1.08942,1.1298,1.4463,0,normal
highway,smooth_asphalt,1750000164000,-0.00864,0.03108,-1.06027,0.6735,-0.4562,0,normal
highway,smooth_asphalt,1750000164050,-0.03175,0.05097,-1.06552,0.5864,-0.0872,0,normal
highway,smooth_asphalt,1750000164100,-0.02218,-0.00389,-0.89868,-0.8428,-1.4292,0,normal
highway,smooth_asphalt,1750000164150,-0.02171,0.00466,-0.77233,-1.6654,-0.8226,0,normal
highway,smooth_asphalt,1750000164200,-0.0236,0.01451,-0.71552,-1.777,-0.1116,0,normal
highway,smooth_asphalt,1750000164250,-0.04336,-0.07395,-0.95002,0.429,2.206,0,normal
highway,smooth_asphalt,1750000164300,0.04072,-0.00354,-1.00604,0.7676,0.3386,0,normal
highway,smooth_asphalt,1750000164350,0.01732,-0.03621,-1.00368,0.6023,-0.1653,0,normal
highway,smooth_asphalt,1750000164400,0.00102,-0.01587,-0.72555,-1.7024,-2.3047,0,normal
highway,smooth_asphalt,1750000164450,-0.01895,0.02854,-0.9244,0.197,1.8995,0,normal
highway,smooth_asphalt,1750000164500,0.04868,0.01073,-0.93712,0.2604,0.0634,0,normal
highway,smooth_asphalt,1750000164550,0.02098,-0.02411,-0.86203,-0.38,-0.6404,0,normal
highway,smooth_asphalt,1750000164600,-0.03616,0.0334,-1.17802,2.1746,2.5546,0,normal
highway,smooth_asphalt,1750000164650,-0.02796,0.0092,-0.91849,-0.296,-2.4707,0,normal
highway,smooth_asphalt,1750000164700,-0.04445,0.01539,-1.10791,1.2531,1.5491,0,normal
highway,smooth_asphalt,1750000164750,0.00856,-0.11798,-1.52688,4.3016,3.0486,0,braking
highway,smooth_asphalt,1750000164800,0.03782,-0.31541,-1.21589,1.1497,-3.152,0,braking
highway,smooth_asphalt,1750000164850,-0.01514,-0.4614,-1.77245,5.4907,4.3411,0,braking
highway,smooth_asphalt,1750000164900,-0.0236,-0.40054,-0.81456,-3.0041,-8.4949,0,braking
highway,smooth_asphalt,1750000164950,0.02901,-0.3484,-1.16393,0.2517,3.2559,0,braking
highway,smooth_asphalt,1750000165000,0.0087,-0.14181,-0.84855,-2.5432,-2.7949,0,braking
highway,smooth_asphalt,1750000165050,-0.0007,-0.10991,-0.70578,-3.1812,-0.638,0,braking
highway,smooth_asphalt,1750000165100,-0.07076,-0.03978,-0.51512,-4.1036,-0.9224,0,braking
highway,smooth_asphalt,1750000165150,0.03285,0.05378,-1.05641,0.8553,4.9589,0,normal
highway,smooth_asphalt,1750000165200,-0.02024,-0.03036,-1.0229,0.5238,-0.3315,0,normal
highway,smooth_asphalt,1750000165250,-0.04454,0.03755,-1.11414,1.1157,0.5919,0,normal
highway,smooth_asphalt,1750000165300,0.00438,0.04364,-0.94321,-0.433,-1.5487,0,normal
highway,smooth_asphalt,1750000165350,-0.01734,-0.04959,-1.03081,0.3796,0.8126,0,normal
highway,smooth_asphalt,1750000165400,0.02216,0.00315,-1.07001,0.5931,0.2135,0,normal
highway,smooth_asphalt,1750000165450,-0.01508,0.00849,-1.05702,0.3765,-0.2166,0,normal
highway,smooth_asphalt,1750000165500,-0.03085,-0.00126,-0.91395,-0.8159,-1.1924,0,normal
highway,smooth_asphalt,1750000165550,0.05132,-0.0075,-0.96502,-0.252,0.564,0,normal
highway,smooth_asphalt,1750000165600,-0.01395,0.0481,-1.024,0.2596,0.5115,0,normal
highway,smooth_asphalt,1750000165650,-0.01774,-0.01945,-0.9679,-0.2281,-0.4877,0,normal
highway,smooth_asphalt,1750000165700,-0.01605,0.04879,-0.99889,0.061,0.2891,0,normal
highway,smooth_asphalt,1750000165750,0.00496,-0.01664,-1.01936,0.208,0.1469,0,normal
highway,smooth_asphalt,1750000165800,-0.03439,-0.00034,-0.99166,-0.0483,-0.2563,0,normal
highway,smooth_asphalt,1750000165850,0.02048,0.00913,-1.03561,0.3032,0.3515,0,normal
highway,smooth_asphalt,1750000165900,0.02622,-0.02778,-1.08442,0.6279,0.3247,0,normal
highway,smooth_asphalt,1750000165950,-0.04022,0.00629,-1.08579,0.5138,-0.1141,0,normal
highway,smooth_asphalt,1750000166000,0.01698,0.0135,-1.11516,0.6397,0.1259,0,normal
highway,smooth_asphalt,1750000166050,-0.00496,-0.01856,-1.01234,-0.2944,-0.9341,0,normal
highway,smooth_asphalt,1750000166100,-0.02309,0.00879,-0.8473,-1.5301,-1.2357,0,normal
highway,smooth_asphalt,1750000166150,0.00827,-0.01885,-0.97093,-0.2545,1.2756,0,normal
highway,smooth_asphalt,1750000166200,0.0304,-0.00258,-1.09302,0.7552,1.0097,0,normal
highway,smooth_asphalt,1750000166250,0.02019,0.00869,-0.96379,-0.4099,-1.1651,0,normal
highway,smooth_asphalt,1750000166300,-0.02276,0.04568,-0.89703,-0.8496,-0.4397,0,normal
highway,smooth_asphalt,1750000166350,-0.00708,-0.01712,-0.9582,-0.2024,0.6472,0,normal
highway,smooth_asphalt,1750000166400,0.04884,0.02323,-1.02844,0.3944,0.5968,0,normal
highway,smooth_asphalt,1750000166450,-0.02249,-0.06084,-0.88321,-0.825,-1.2194,0,normal
highway,smooth_asphalt,1750000166500,0.00756,0.02009,-1.1337,1.3033,2.1283,0,normal
highway,smooth_asphalt,1750000166550,0.02913,-0.02111,-1.0137,0.1036,-1.1997,0,normal
highway,smooth_asphalt,1750000166600,0.03667,0.00631,-1.03188,0.2263,0.1227,0,normal
highway,smooth_asphalt,1750000166650,0.00309,-0.01187,-1.04652,0.2929,0.0666,0,normal
highway,smooth_asphalt,1750000166700,-0.01006,-0.01536,-1.21698,1.5719,1.279,0,normal
highway,smooth_asphalt,1750000166750,-0.01877,0.03772,-0.95169,-0.8236,-2.3955,0,normal
highway,smooth_asphalt,1750000166800,-0.01415,0.03,-0.97089,-0.5066,0.317,0,normal
highway,smooth_asphalt,1750000166850,0.00163,0.01843,-1.08273,0.4718,0.9784,0,normal
highway,smooth_asphalt,1750000166900,0.02278,0.02133,-1.01522,-0.1512,-0.623,0,normal
highway,smooth_asphalt,1750000166950,-0.00595,0.01416,-1.0791,0.3789,0.5301,0,normal
highway,smooth_asphalt,1750000167000,0.00144,0.05786,-1.05075,0.088,-0.2909,0,normal
highway,smooth_asphalt,1750000167050,0.00317,0.01862,-0.85404,-1.4794,-1.5674,0,normal
highway,smooth_asphalt,1750000167100,-0.03065,-0.00962,-1.00467,-0.0037,1.4757,0,normal
highway,smooth_asphalt,1750000167150,-0.02694,0.02075,-0.87525,-1.0142,-1.0104,0,normal
highway,smooth_asphalt,1750000167200,0.00512,0.02364,-0.86799,-0.8698,0.1444,0,normal
highway,smooth_asphalt,1750000167250,0.01567,-0.02644,-1.17974,1.747,2.6168,0,normal
highway,smooth_asphalt,1750000167300,0.02183,0.04562,-1.01282,0.0955,-1.6515,0,normal
highway,smooth_asphalt,1750000167350,0.03512,-0.04821,-1.01519,0.0916,-0.0039,0,normal
highway,smooth_asphalt,1750000167400,0.02473,0.01893,-0.97665,-0.2275,-0.319,0,normal
highway,smooth_asphalt,1750000167450,-0.02178,0.03175,-0.96139,-0.3028,-0.0753,0,normal
highway,smooth_asphalt,1750000167500,-0.02664,0.04559,-1.15549,1.2852,1.588,0,normal
highway,smooth_asphalt,1750000167550,0.00316,-0.00445,-1.03899,0.1077,-1.1775,0,normal
highway,smooth_asphalt,1750000167600,-0.01505,-0.0261,-1.14024,0.8813,0.7736,0,normal
highway,smooth_asphalt,1750000167650,0.01049,-0.01035,-0.97976,-0.5537,-1.435,0,normal
highway,smooth_asphalt,1750000167700,-0.03377,-0.02788,-0.75987,-2.1656,-1.6119,0,normal
highway,smooth_asphalt,1750000167750,-0.0192,0.04392,-0.96244,-0.1417,2.0239,0,normal
highway,smooth_asphalt,1750000167800,0.03955,0.02658,-0.90264,-0.5834,-0.4417,0,normal
highway,smooth_asphalt,1750000167850,-0.0026,0.02783,-1.12908,1.3107,1.894,0,normal
highway,smooth_asphalt,1750000167900,-0.06575,0.00174,-1.02274,0.2183,-1.0924,0,normal
highway,smooth_asphalt,1750000167950,0.02558,0.00888,-1.09834,0.7615,0.5431,0,normal
highway,smooth_asphalt,1750000168000,0.02925,0.02654,-1.07967,0.4661,-0.2953,0,normal
highway,smooth_asphalt,1750000168050,-0.01818,-0.00199,-0.915,-0.9219,-1.388,0,normal
highway,smooth_asphalt,1750000168100,0.0079,-0.04,-0.8234,-1.4559,-0.534,0,normal
highway,smooth_asphalt,1750000168150,0.04363,-0.03473,-0.93578,-0.2777,1.1782,0,normal
highway,smooth_asphalt,1750000168200,0.0274,-0.00469,-1.04674,0.6465,0.9242,0,normal
highway,smooth_asphalt,1750000168250,-0.03612,-0.02296,-1.06962,0.6956,0.0492,0,normal
highway,smooth_asphalt,1750000168300,0.01298,-0.03309,-1.12539,0.9968,0.3012,0,normal
highway,smooth_asphalt,1750000168350,0.01724,-0.00783,-1.05804,0.2666,-0.7302,0,normal
highway,smooth_asphalt,1750000168400,-0.01223,0.02319,-1.32818,2.3314,2.0648,0,normal
highway,smooth_asphalt,1750000168450,-0.025,0.023,-1.06903,-0.1666,-2.498,0,normal
highway,smooth_asphalt,1750000168500,-0.01968,0.01105,-0.99799,-0.6903,-0.5237,0,normal
highway,smooth_asphalt,1750000168550,-0.02929,0.02263,-0.84103,-1.7818,-1.0915,0,normal
highway,smooth_asphalt,1750000168600,-0.00557,-0.02702,-0.96698,-0.4396,1.3421,0,normal
highway,smooth_asphalt,1750000168650,-0.04205,-0.06028,-1.12773,0.9195,1.3591,0,normal
highway,smooth_asphalt,1750000168700,-0.0247,0.03081,-1.0802,0.355,-0.5645,0,normal
highway,smooth_asphalt,1750000168750,-0.01493,0.02999,-1.0592,0.1196,-0.2354,0,normal
highway,smooth_asphalt,1750000168800,-0.00733,0.00139,-1.20543,1.2417,1.1222,0,normal
highway,smooth_asphalt,1750000168850,0.02335,0.04257,-0.98629,-0.7243,-1.9661,0,normal
highway,smooth_asphalt,1750000168900,0.03074,0.02024,-1.00351,-0.4442,0.2802,0,normal
highway,smooth_asphalt,1750000168950,-0.00992,-0.00087,-1.04888,-0.0009,0.4433,0,normal
highway,smooth_asphalt,1750000169000,-0.01242,0.02072,-1.15756,0.8541,0.855,0,normal
highway,smooth_asphalt,1750000169050,-0.00144,-0.0226,-1.08491,0.1108,-0.7433,0,normal
highway,smooth_asphalt,1750000169100,0.05339,0.02465,-1.21204,1.0918,0.9811,0,normal
highway,smooth_asphalt,1750000169150,0.01276,0.06593,-0.99132,-0.8533,-1.9451,0,normal
highway,smooth_asphalt,1750000169200,-0.01449,-0.0293,-1.09556,0.1238,0.9771,0,normal
highway,smooth_asphalt,1750000169250,-0.00464,4e-05,-0.86579,-1.7014,-1.8252,0,normal
highway,smooth_asphalt,1750000169300,0.01193,0.01071,-1.1822,1.1231,2.8245,0,normal
highway,smooth_asphalt,1750000169350,-0.04918,0.03324,-1.00678,-0.4735,-1.5966,0,normal
highway,smooth_asphalt,1750000169400,0.00697,-0.02658,-0.90881,-1.1538,-0.6803,0,normal
highway,smooth_asphalt,1750000169450,-0.00118,-0.00365,-0.90443,-0.9561,0.1978,0,normal
highway,smooth_asphalt,1750000169500,-0.02014,-0.01334,-0.91294,-0.697,0.2591,0,normal
highway,smooth_asphalt,1750000169550,0.05139,0.02872,-0.9532,-0.2386,0.4584,0,normal
highway,smooth_asphalt,1750000169600,-0.01589,0.03377,-1.08893,0.8737,1.1123,0,normal
highway,smooth_asphalt,1750000169650,-0.01908,-0.00144,-0.98048,-0.1544,-1.0281,0,normal
highway,smooth_asphalt,1750000169700,-0.05374,-0.03018,-1.14881,1.2025,1.3569,0,normal
highway,smooth_asphalt,1750000169750,-0.0059,-0.01316,-0.838,-1.4813,-2.6838,0,normal
highway,smooth_asphalt,1750000169800,-0.01371,0.04502,-1.02451,0.282,1.7633,0,normal
highway,smooth_asphalt,1750000169850,0.0118,-0.02102,-1.23816,1.8981,1.6161,0,normal
highway,smooth_asphalt,1750000169900,-0.05663,0.04021,-0.83323,-1.6481,-3.5462,0,normal
highway,smooth_asphalt,1750000169950,-0.03103,-0.05226,-1.04796,0.3623,2.0104,0,normal
highway,smooth_asphalt,1750000170000,-0.04738,-0.04102,-0.95729,-0.4158,-0.7781,0,normal
highway,smooth_asphalt,1750000170050,0.02854,0.00945,-0.91694,-0.6635,-0.2477,0,normal
highway,smooth_asphalt,1750000170100,0.03378,0.0032,-1.1104,0.991,1.6545,0,normal
highway,smooth_asphalt,1750000170150,0.00176,0.00453,-0.97501,-0.2683,-1.2593,0,normal
highway,smooth_asphalt,1750000170200,0.03377,-0.00214,-0.93853,-0.4995,-0.2312,0,normal
highway,smooth_asphalt,1750000170250,0.01054,0.00055,-1.04188,0.4108,0.9104,0,normal
